goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
0,Phoenix,AZ,33.5990432,-111.9812072,3.5,8,130,TRUE,none,,,2,,,,TRUE,,
1,Chandler,AZ,33.3162625,-111.9688151,3.5,10,43,FALSE,none,quiet,casual,1,FALSE,,,FALSE,,
1,Phoenix,AZ,33.458744,-112.029827,3.5,3,17,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.6264211,-112.1002302,4,35,102,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Mesa,AZ,33.3071422,-111.668958,3.5,10,27,TRUE,none,average,casual,2,FALSE,,,,FALSE,
0,Las Vegas,NV,36.055937,-115.2252018,3,5,46,TRUE,none,,,2,,,,,,
1,Phoenix,AZ,33.4492272,-112.0722653,3,57,60,FALSE,full_bar,average,casual,2,TRUE,TRUE,,TRUE,FALSE,
1,Phoenix,AZ,33.4593891,-112.0742454,4.5,17,40,FALSE,none,quiet,casual,1,FALSE,FALSE,,TRUE,,
1,Tempe,AZ,33.3777823,-111.9637636,4,11,16,FALSE,none,loud,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.167037,-115.145397,3.5,28,131,TRUE,full_bar,average,casual,1,FALSE,TRUE,no,FALSE,FALSE,
0,Gilbert,AZ,33.36296979,-111.7217704,3.5,10,23,FALSE,none,,,2,,,,,,
1,Las Vegas,NV,36.09846439,-115.1763073,3,4,32,TRUE,none,,casual,1,TRUE,FALSE,,TRUE,,
0,Pittsburgh,PA,40.3945573,-80.0209249,4.5,8,8,TRUE,none,,,1,,,,,,
1,Lasalle,QC,45.4273796,-73.6393505,4.5,21,27,TRUE,none,average,casual,2,TRUE,,,FALSE,,
1,Matthews,NC,35.1237873,-80.7076156,3.5,21,186,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Pittsburgh,PA,40.44133,-79.956892,3,77,128,FALSE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
0,Goodyear,AZ,33.4844434,-112.364207,3,7,84,TRUE,none,,,2,TRUE,,,,,
0,Las Vegas,NV,36.128213,-115.172998,4,14,38,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.125019,-115.249985,3.5,20,121,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.14437,-115.062523,3.5,3,7,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.1160268,-115.2944204,2.5,89,168,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
0,Henderson,NV,36.071077,-115.07325,2.5,29,111,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Charlotte,NC,35.2132244,-80.8182756,4,10,44,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Glendale,AZ,33.698742,-112.140327,2,15,39,TRUE,none,,casual,2,FALSE,,,FALSE,,
1,Edinburgh,EDH,55.9498405,-3.1918487,4,29,20,TRUE,full_bar,average,casual,1,FALSE,TRUE,,FALSE,,
1,Madison,WI,43.075171,-89.37861,4.5,17,17,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Verona,WI,42.99464,-89.52035,4,15,11,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Pittsburgh,PA,40.4303589,-79.9773691,3,7,14,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Montral,QC,45.49404141,-73.56379106,2.5,4,6,TRUE,none,average,,,,TRUE,,FALSE,,
0,Edinburgh,EDH,55.96121496,-3.199178352,4,13,17,TRUE,full_bar,average,,2,FALSE,,,TRUE,,
0,Waterloo,ON,43.452243,-80.555717,4,5,75,TRUE,none,,,3,,,,,,
1,Phoenix,AZ,33.6394497,-112.118963,3.5,13,99,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
0,Tonto Basin,AZ,33.8317111,-111.294575,3.5,4,9,TRUE,none,,,1,,,,,,
1,Montral,QC,45.5132397,-73.573119,4,13,4,FALSE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,,
1,Edinburgh,EDH,55.95012683,-3.187519424,3.5,5,15,TRUE,full_bar,average,,3,,,,TRUE,,
0,Las Vegas,NV,36.01739848,-115.1536938,4,4,7,TRUE,none,quiet,,,TRUE,,,,,
1,Montral,QC,45.5250058,-73.5848661,4,5,7,TRUE,full_bar,average,casual,2,,TRUE,,TRUE,,
1,Charlotte,NC,35.034643,-80.805795,4.5,10,38,TRUE,none,loud,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Lasalle,QC,45.4286115,-73.6312226,4.5,7,5,TRUE,full_bar,average,casual,3,FALSE,TRUE,,TRUE,TRUE,
1,Waterloo,ON,43.463366,-80.5273068,4,12,17,TRUE,full_bar,average,casual,3,FALSE,FALSE,outdoor,TRUE,,
1,Peoria,AZ,33.6090094,-112.22073,3,10,9,TRUE,beer_and_wine,quiet,casual,2,TRUE,FALSE,,FALSE,TRUE,
0,Pittsburgh,PA,40.4407473,-79.958654,3.5,24,45,TRUE,none,,,1,,,,,,
0,Las Vegas,NV,36.105583,-115.136831,2.5,18,121,TRUE,none,,,2,,,,TRUE,,
0,Aspinwall,PA,40.489356,-79.9012144,4.5,14,15,FALSE,none,quiet,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Queen Creek,AZ,33.2497757,-111.6344769,4,34,26,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Madison,WI,43.03626891,-89.40707268,3.5,4,9,TRUE,none,loud,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.1421289,-115.1423943,3,6,6,FALSE,beer_and_wine,average,casual,2,,TRUE,,FALSE,,
0,Chandler,AZ,33.319395,-111.874965,2.5,3,7,TRUE,none,,,,,,,,,
1,Edinburgh,EDH,55.9605763,-3.2003641,4,26,36,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Montral,QC,45.5029188,-73.5693927,3.5,16,23,FALSE,beer_and_wine,quiet,casual,2,TRUE,FALSE,,FALSE,,
0,Charlotte,NC,35.3353653,-80.7963409,2.5,4,52,FALSE,none,,,,,TRUE,,,,
0,Montreal,QC,45.5202886,-73.5546575,4,10,45,FALSE,none,,,2,,,,,,
1,Madison,WI,43.0751242,-89.390236,3,17,13,FALSE,none,average,casual,1,TRUE,TRUE,,FALSE,FALSE,
1,Glendale,AZ,33.5676866,-112.1522281,4,4,17,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,36.1951421,-115.252325,2.5,4,9,FALSE,none,,,,FALSE,,,,,
1,Madison,WI,43.0345918,-89.4221672,3,20,34,TRUE,none,average,casual,1,TRUE,,,FALSE,TRUE,
1,Mascouche,QC,45.73064427,-73.67437648,4,3,3,TRUE,none,average,casual,2,TRUE,,,TRUE,,
1,Las Vegas,NV,36.1165487,-115.0881146,5,38,5,TRUE,none,quiet,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.128561,-115.1711298,5,9,16,TRUE,full_bar,average,,2,,,outdoor,TRUE,,
1,Las Vegas,NV,36.1002537,-115.2257791,2.5,11,9,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
0,Phoenix,AZ,33.52408501,-112.0471608,5,25,15,TRUE,none,,,2,TRUE,,,,,
1,Las Vegas,NV,36.217635,-115.212381,3,4,26,TRUE,none,,casual,1,FALSE,FALSE,,,,
0,Glendale,AZ,33.6393151,-112.1659958,2.5,3,6,FALSE,none,,,2,,FALSE,,,,
1,Edinburgh,EDH,55.938777,-3.178751,4,24,65,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,FALSE,,
0,Urbana,IL,40.1138098,-88.224083,1.5,6,8,TRUE,none,,,2,,,,TRUE,,
1,Outremont,QC,45.5222045,-73.6132411,4,5,4,TRUE,none,,formal,2,FALSE,,,,FALSE,
1,Madison,WI,43.075159,-89.396178,3.5,105,164,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,TRUE
1,Las Vegas,NV,36.08440754,-115.0315063,3,7,53,TRUE,none,,casual,1,FALSE,,,FALSE,,
1,Mesa,AZ,33.4147164,-111.8520907,3,17,14,FALSE,full_bar,very_loud,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.1165487,-115.0881146,3.5,4,18,TRUE,full_bar,,casual,1,FALSE,TRUE,,FALSE,,
1,Charlotte,NC,35.3078791,-80.8439304,3.5,6,11,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,36.12100155,-115.150793,4,9,13,TRUE,none,,casual,1,FALSE,,,FALSE,,
1,Phoenix,AZ,33.508704,-112.028081,3.5,6,8,FALSE,full_bar,,casual,2,,,,,,
1,Scottsdale,AZ,33.6128451,-111.9263033,2,5,9,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Fountain Hills,AZ,33.6246091,-111.7184703,4,13,6,FALSE,full_bar,quiet,casual,2,FALSE,FALSE,,FALSE,TRUE,TRUE
1,Glendale,AZ,33.5688869,-112.152062,3.5,31,60,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,,
1,Phoenix,AZ,33.46625,-111.992038,3.5,4,4,FALSE,full_bar,,,1,,TRUE,outdoor,FALSE,,
1,Coolidge,AZ,32.9744549,-111.5243836,3.5,6,8,TRUE,beer_and_wine,quiet,casual,1,FALSE,TRUE,,FALSE,,
1,Las Vegas,NV,36.1183949,-115.1729418,3,6,53,TRUE,none,,casual,2,FALSE,,,,,
1,Las Vegas,NV,36.105699,-115.193908,3.5,5,3,TRUE,none,,,2,,,,FALSE,,
1,Scottsdale,AZ,33.62031108,-111.8766584,3,15,54,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.6107487,-112.134718,4,76,121,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.3025767,-115.2846638,3.5,15,88,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Mcfarland,WI,43.024109,-89.3045269,3,27,27,TRUE,full_bar,average,,2,,FALSE,no,FALSE,,
0,Edinburgh,EDH,55.957626,-3.2080435,4,22,88,TRUE,none,,,3,,,,,,
1,Madison,WI,43.0747317,-89.3862483,2,50,13,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,,FALSE
1,Las Vegas,NV,36.216778,-115.212427,2,6,33,TRUE,none,,casual,1,FALSE,,,FALSE,,
0,Chandler,AZ,33.3059385,-111.9471779,4,6,40,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,,
0,Madison,WI,43.1216105,-89.3115336,3.5,6,13,TRUE,beer_and_wine,,,,TRUE,,,,TRUE,
1,Pittsburgh,PA,40.37965491,-80.04486434,4,34,32,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,,FALSE,TRUE,TRUE
0,Edinburgh,MLN,55.9459195,-3.2063517,4,3,3,TRUE,none,,,,,,,,,
1,Tempe,AZ,33.3782369,-111.9364224,2,18,18,FALSE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,,TRUE
0,Las Vegas,NV,36.1646616,-115.1307212,1.5,3,4,TRUE,none,,,,,,,,,
1,Cave Creek,AZ,33.8284698,-111.9289181,3.5,36,17,TRUE,full_bar,quiet,dressy,3,FALSE,FALSE,,TRUE,TRUE,
1,Montral,QC,45.5243273,-73.552627,4,5,5,TRUE,full_bar,very_loud,,2,,TRUE,no,FALSE,,
1,Phoenix,AZ,33.3777969,-112.0653054,2.5,3,5,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Maricopa,AZ,33.0746189,-112.0436901,1.5,10,22,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Henderson,NV,36.013215,-114.960079,2,14,25,TRUE,none,average,casual,2,TRUE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.089494,-115.138026,2.5,4,7,TRUE,none,,casual,2,FALSE,,,FALSE,,
1,Las Vegas,NV,36.18336,-115.3098303,4,46,190,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
0,Madison,WI,43.0947001,-89.363672,3.5,10,27,TRUE,none,,,1,,,,,,
1,Tempe,AZ,33.4329724,-111.9043028,2.5,10,4,FALSE,none,,casual,1,FALSE,TRUE,,TRUE,,
1,Las Vegas,NV,36.1432711,-115.2627634,3.5,38,64,FALSE,none,quiet,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,36.10315363,-115.1723154,2.5,4,28,TRUE,none,,,,FALSE,,,,,
0,Champaign,IL,40.1163619,-88.2307583,4.5,42,23,TRUE,none,quiet,casual,2,TRUE,TRUE,,FALSE,FALSE,
0,Mesa,AZ,33.41371931,-111.8754939,3,3,5,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Madison,WI,43.073151,-89.434322,3,8,8,FALSE,full_bar,,casual,2,FALSE,FALSE,,TRUE,,
1,Pittsburgh,PA,40.4592086,-79.9255199,3,19,174,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Monona,WI,43.048541,-89.3113259,3.5,5,14,TRUE,none,,casual,1,FALSE,,,FALSE,,
0,Phoenix,AZ,33.5384475,-112.1503973,1.5,4,11,TRUE,none,,,4,,,,,,
1,Verdun,QC,45.4668831,-73.5411881,4,9,11,TRUE,full_bar,very_loud,casual,2,TRUE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.1920671,-115.304563,3.5,8,7,TRUE,none,,casual,2,TRUE,FALSE,,FALSE,,
1,Charlotte,NC,35.257103,-80.7363937,4,5,20,TRUE,none,average,casual,2,TRUE,,,FALSE,FALSE,
1,Edinburgh,EDH,55.9521901,-3.1884,4,18,32,TRUE,full_bar,quiet,dressy,3,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.1186984,-115.1864851,4,37,95,TRUE,beer_and_wine,quiet,casual,2,FALSE,FALSE,no,FALSE,FALSE,
1,Pittsburgh,PA,40.4318322,-80.0155567,4.5,8,53,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.0162554,-115.1187329,3.5,7,4,FALSE,full_bar,quiet,casual,2,TRUE,TRUE,outdoor,TRUE,,
1,Scottsdale,AZ,33.4803201,-111.9108324,4,10,63,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Scottsdale,AZ,33.4656197,-111.9284182,2.5,11,18,FALSE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Charlotte,NC,35.3134626,-80.7018496,3.5,9,20,TRUE,none,loud,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Musselburgh,ELN,55.93511011,-3.094542306,2.5,6,8,TRUE,full_bar,average,,3,,TRUE,,TRUE,,
1,Glendale,AZ,33.5391059,-112.183341,3.5,29,82,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
0,Phoenix,AZ,33.67732,-112.0311226,4,9,112,TRUE,none,,,1,,,,,,
1,Montral,QC,45.4977908,-73.5803591,4,10,23,TRUE,none,quiet,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Madison,WI,43.0718442,-89.4529902,2.5,8,5,TRUE,none,,casual,,FALSE,,,TRUE,,
1,Gilbert,AZ,33.307434,-111.742122,1.5,5,14,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
0,Pittsburgh,PA,40.45924694,-79.91164349,5,4,15,TRUE,none,,,,,,,FALSE,,
0,Lasalle,QC,45.4316388,-73.6311709,3.5,4,6,TRUE,none,,,2,,,,,,
1,Phoenix,AZ,33.572465,-112.064928,3.5,3,12,TRUE,none,,,1,,,,FALSE,,
1,Edinburgh,EDH,55.9639715,-3.1777182,4,28,140,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,no,FALSE,TRUE,
1,Las Vegas,NV,36.1252617,-115.1371761,3.5,4,3,TRUE,none,,,,FALSE,,,,,
1,Montral,QC,45.4729259,-73.6115985,4,8,11,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Edinburgh,EDH,55.953455,-3.204471,4,16,12,TRUE,full_bar,average,dressy,3,FALSE,FALSE,,FALSE,FALSE,
1,Cave Creek,AZ,33.7428028,-111.9782693,4,85,138,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.128561,-115.1711298,3,18,32,TRUE,full_bar,average,casual,3,FALSE,,,FALSE,,TRUE
1,Phoenix,AZ,33.603506,-112.036383,4,17,39,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Las Vegas,NV,36.1605429,-115.320922,4.5,12,60,TRUE,none,,,2,,,,,,
1,Charlotte,NC,35.175887,-80.801976,3,22,25,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,North Las Vegas,NV,36.2576752,-115.2304131,3,24,65,TRUE,full_bar,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.494661,-112.0449657,4,35,104,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.261217,-115.2473953,1,3,5,TRUE,none,,,,TRUE,,,,FALSE,
1,Madison,WI,43.05680586,-89.3984472,4,25,91,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Montral,QC,45.5171963,-73.567672,3,19,23,TRUE,none,average,casual,2,TRUE,TRUE,,FALSE,,
1,Pittsburgh,PA,40.428108,-79.973988,4.5,4,4,FALSE,none,quiet,casual,1,FALSE,TRUE,,FALSE,,
0,Queen Creek,AZ,33.18957952,-111.5993357,4,4,69,TRUE,none,,casual,1,FALSE,,,TRUE,FALSE,
0,Las Vegas,NV,36.1394497,-115.0946089,3.5,3,11,TRUE,full_bar,,,,,FALSE,,,,
1,Phoenix,AZ,33.47987366,-112.0745392,4,7,39,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Charlotte,NC,35.1540744,-80.8288776,3.5,9,14,TRUE,none,very_loud,casual,2,TRUE,FALSE,,FALSE,,
1,Phoenix,AZ,33.4947838,-112.2009798,4,6,19,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.412592,-111.996111,4,55,148,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.125528,-115.279608,2,13,142,TRUE,none,,casual,1,FALSE,,,TRUE,FALSE,
1,Las Vegas,NV,36.1002158,-115.1119711,4,13,36,FALSE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Gilbert,AZ,33.26267107,-111.757354,4,9,22,TRUE,none,,,1,,,,FALSE,,
0,Mesa,AZ,33.452132,-111.771202,3,5,9,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Mesa,AZ,33.384163,-111.803119,3.5,30,83,FALSE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Pittsburgh,PA,40.458267,-79.942274,4,39,102,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Montral,QC,45.50550112,-73.55716968,4,12,10,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,,
1,Pittsburgh,PA,40.43798717,-80.00210519,4,12,8,TRUE,none,average,casual,1,FALSE,,,TRUE,,
0,El Mirage,AZ,33.6130942,-112.3246042,3.5,6,15,TRUE,none,,,1,,,,,,
0,Champaign,IL,40.109335,-88.23084,3.5,6,11,TRUE,full_bar,loud,casual,1,,,no,TRUE,,
1,Phoenix,AZ,33.666682,-112.12371,3,11,27,TRUE,none,average,casual,2,,FALSE,,FALSE,,
1,Phoenix,AZ,33.625275,-112.1314386,3,18,10,FALSE,full_bar,,casual,2,TRUE,TRUE,,TRUE,,
0,Columbus,WI,43.283213,-89.210988,4.5,14,34,TRUE,none,,,2,,,,,,
1,Montral,QC,45.509623,-73.5739749,4,10,37,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Mt Lebanon,PA,40.3802964,-80.0525518,4.5,9,6,TRUE,none,,,2,FALSE,,,,,
1,Tempe,AZ,33.3637489,-111.9306612,3.5,13,4,TRUE,none,,casual,1,TRUE,TRUE,,FALSE,,TRUE
0,Phoenix,AZ,33.5092739,-112.0366515,4,5,42,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.115602,-115.102291,3,7,36,TRUE,none,,casual,1,,,,TRUE,,
1,Madison,WI,43.133103,-89.299181,3.5,21,54,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.446572,-111.977677,3.5,76,128,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Scottsdale,AZ,33.5026882,-111.9320913,3.5,11,29,TRUE,none,quiet,casual,2,,TRUE,,TRUE,,
1,Fort Mill,SC,35.0604838,-80.9902451,5,6,28,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Chandler,AZ,33.27677269,-111.8753577,4.5,51,210,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Pittsburgh,PA,40.4371292,-80.0005157,4,6,11,TRUE,none,quiet,casual,2,TRUE,FALSE,,FALSE,,
1,Glendale,AZ,33.6464133,-112.2365732,4,91,170,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Tempe,AZ,33.3479486,-111.9451314,4.5,30,112,TRUE,none,average,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,36.17376867,-115.0815025,5,3,12,TRUE,none,,casual,1,FALSE,,,FALSE,TRUE,
0,Phoenix,AZ,33.5833752,-112.1338743,4,29,87,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Fitchburg,WI,43.0252774,-89.4139174,4,12,14,TRUE,none,quiet,casual,1,FALSE,,,FALSE,,
1,Edinburgh,EDH,55.9696654,-3.159983331,4.5,8,10,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,,
0,Phoenix,AZ,33.4950066,-112.0178292,4.5,16,184,TRUE,none,,,1,,,,,,
0,Edinburgh,EDH,55.9512398,-3.1893899,4,4,5,TRUE,none,average,casual,,FALSE,,,,,
1,Gilbert,AZ,33.378678,-111.756096,2.5,29,128,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Glendale,AZ,33.538431,-112.1987305,1.5,3,34,TRUE,none,,,,FALSE,,,,,
0,Las Vegas,NV,36.083303,-115.149511,4.5,5,36,TRUE,none,,,2,,,,,,
1,Glendale,AZ,33.53807,-112.166508,4,32,50,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Tempe,AZ,33.4258229,-111.938989,3.5,12,36,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,,
0,Scottsdale,AZ,33.490695,-111.927964,4,92,205,TRUE,full_bar,average,casual,3,FALSE,,,TRUE,,
1,Charlotte,NC,35.1927328,-80.8735693,3.5,5,8,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.5239935,-112.1141665,4,5,30,TRUE,full_bar,loud,,2,,TRUE,outdoor,FALSE,,
1,Surprise,AZ,33.6101788,-112.3591292,2,15,93,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Montreal,QC,45.5379249,-73.6066342,3.5,17,17,TRUE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,TRUE,TRUE
1,Buckeye,AZ,33.4369562,-112.5602301,2.5,5,46,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,,
1,Las Vegas,NV,36.158279,-115.140667,3.5,22,35,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Montreal,QC,45.5164472,-73.5782416,4,9,9,TRUE,full_bar,average,casual,3,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.097616,-115.297818,3,53,142,FALSE,full_bar,quiet,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Pittsburgh,PA,40.4286461,-79.9776187,4,47,163,TRUE,full_bar,average,casual,1,FALSE,TRUE,no,FALSE,FALSE,
1,Las Vegas,NV,36.175,-115.136389,3,11,37,TRUE,full_bar,,,2,,FALSE,yes,FALSE,,
1,Pittsburgh,PA,40.4286744,-79.9833156,4,11,26,FALSE,full_bar,loud,,3,,TRUE,yes,FALSE,,
1,Edinburgh,EDH,55.938891,-3.1811862,5,45,15,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,,TRUE
1,Henderson,NV,36.02234028,-115.0959564,4,9,70,TRUE,full_bar,loud,,2,,,yes,TRUE,,
1,Mesa,AZ,33.3643903,-111.8776951,4,38,103,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.1663944,-115.1444854,3,7,17,TRUE,none,average,casual,1,TRUE,FALSE,,TRUE,TRUE,
0,Las Vegas,NV,36.0326258,-115.2087964,3,5,155,TRUE,none,,,2,,,,,,
0,Mesa,AZ,33.3928115,-111.6838323,2.5,17,17,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Scottsdale,AZ,33.5865658,-111.835417,1.5,6,17,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Montreal,QC,45.5189732,-73.5808244,3.5,3,4,TRUE,full_bar,,casual,3,FALSE,TRUE,,FALSE,,
0,Scottsdale,AZ,33.6405519,-111.9245513,4.5,27,124,TRUE,none,,,2,,TRUE,,,,
1,Avondale,AZ,33.42881585,-112.3439857,4,9,40,FALSE,none,average,casual,2,FALSE,TRUE,,TRUE,,
0,Mesa,AZ,33.433916,-111.865044,1.5,6,21,TRUE,none,,casual,,FALSE,,,,,
0,Gilbert,AZ,33.3351619,-111.756265,3.5,4,41,TRUE,none,,,,,,,,FALSE,
1,Phoenix,AZ,33.6834408,-111.9660359,3.5,27,79,TRUE,full_bar,average,casual,3,FALSE,,,TRUE,,
0,Chandler,AZ,33.33652115,-111.8769608,4,20,12,FALSE,none,average,casual,1,FALSE,FALSE,,FALSE,,
0,Las Vegas,NV,36.2914747,-115.2845673,3,8,106,FALSE,none,,,1,,,,,,
0,Phoenix,AZ,33.479774,-111.977728,2.5,4,55,TRUE,none,,,1,,,,,,
1,Tempe,AZ,33.42198863,-111.9323277,3.5,20,49,FALSE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Wickenburg,AZ,33.97183066,-112.7225815,4,19,53,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.124423,-115.146372,3.5,49,21,FALSE,full_bar,quiet,dressy,3,FALSE,FALSE,,FALSE,,FALSE
0,Chandler,AZ,33.31106613,-111.8416619,4,5,8,FALSE,none,,casual,,FALSE,,,,,
0,Scottsdale,AZ,33.4903412,-111.9178241,4,5,83,TRUE,none,,,2,,,,,,
0,Scottsdale,AZ,33.51048227,-111.9115363,3.5,6,66,TRUE,none,average,,,FALSE,,,TRUE,,
0,Mesa,AZ,33.3937095,-111.7180646,3.5,3,7,FALSE,none,,,1,,,,TRUE,,
0,Waterloo,ON,43.4444541,-80.5706208,3.5,4,33,TRUE,none,,,2,,,,,,
